Neuron ID,Label 1,Label 2,Label 3
1943,pink and purple accents (flower garden),fishing and flowers (river with flowers),purple and pink floral patterns (flower garden)
1944,fishing (rivers or lakes),fishing (ocean/river/lake),
1945,fishing (rivers or lakes),fishing (rivers or oceans),
1946,purple and pink colors (city skyline at night),purple and pink backgrounds (floral gardens),purple-themed urban landscape (cityscape with colorful buildings and streetlights)
1947,fishing (rivers or lakes),water (ocean),
1948,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
1949,purple flowers (garden or meadow),purple objects (flower fields),purple flowers (garden or field)
1950,fishing (rivers or lakes),fishing (coastal/oceanic landscape),
1951,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (ocean/river)
1952,blue backgrounds with white borders (ocean),blue backgrounds with white borders (stage performances or events),dark blue backgrounds with white borders (ocean)
1953,natural landscapes (mountains),geospatial imagery (farmland),visual representations of various objects (no specific landscape can be inferred)
1954,pink and purple accents (flower garden),purple-themed cityscape (cityscape with purple accents and landmarks),purple and black patterns (floral garden with clock tower)
1955,purple flowers (wildflower meadow),purple flowers (flower fields),purple nature (lavender fields)
1956,decorative objects (interior design),colorful objects on dark backgrounds (nightlife),colorful and contrasting (floral garden)
1957,pink and purple patterns (floral garden),pink and purple accents (floral garden),purple and pink patterns (floral garden)
1958,summer vibes (beach),purple flowers (lavender fields),purple flowers (flower fields)
1959,pink and purple textures (floral garden),pink and purple patterns (floral garden),pink and purple textured patterns (floral garden)
1960,purple and pink patterns (floral garden),pink and purple patterns (floral garden),colorful patterns (abstract art)
1961,purple patterns (floral garden),purple accents (flower garden),purple and pink decor (interior design)
1962,colorful imagery (coral reef),"assorted objects and scenes. (desert, forest, ocean, city, mountain)",no coherent concept label can be generated from these descriptions as they are not related to landscapes or satellite imagery
1963,pink and purple objects (floral garden),purple and pink accents (floral garden),pink and purple accents (floral garden)
1964,purple-themed objects (flower fields),purple and black accents (floral garden with black accents),purple and black theme (floral garden with black accents)
1965,satellite images of urban areas (cityscapes),urban landscapes (cityscape),urban landscapes (cityscapes)
1966,fishing (rivers or lakes),water (ocean),fishing (coastal/ocean landscape)
1967,fishing (river or lake),fishing (rivers or lakes),
1968,purple and pink objects (floral garden),purple and pink accents (floral garden),purple and pink patterns (floral garden)
1969,fishing (rivers or lakes),fishing (coastal/ocean),fishing (river or lake)
1970,fishing (rivers or lakes),fishing (ocean/river),water (bodies of water) - oceans
1971,pink and purple flowers (flower fields),pink and black floral scenery (flower garden),pink and black patterns (floral garden)
1972,fishing (rivers or lakes),fishing (river or lake),fishing (coastal/ocean landscape)
1973,pink and purple flora (flower fields),pink and purple floral motifs (flower garden),purple and pink flowers (garden)
1974,pink and green patterns (floral gardens),pink backgrounds with white accents (cherry blossom trees),pink and white patterns (floral gardens)
1975,pink and purple decor (floral garden),colorful patterns (tropical gardens),pink and black beach scene (beach)
1976,pink and purple patterns (floral garden),colorful patterns (tropical gardens),beach scenes (beach landscapes)
1977,urban landscapes (cities),urban landscapes (cityscapes),
1978,fishing (coastal/oceanic),fishing (rivers or lakes),fishing (ocean/river/lake)
1979,fishing (coastal/oceanic landscapes),fishing (coastal or freshwater),fishing (coastal/oceanic)
1980,fishing (rivers or lakes),fishing (river or lake),fishing (coastal/oceanic)
1981,fishing (river or lake),fishing (ocean/river/lake),fishing (rivers or lakes)
1982,fishing (rivers or lakes),fishing (ocean/river),
1983,purple-themed objects (floral garden),pink and purple objects (floral garden),colorful objects (a beach scene with colorful umbrellas and flowers)
1984,pink and purple flora (flower garden),colorful summer vibes (beach scene),pink and colorful patterns (floral gardens)
1985,purple-themed objects (floral garden),purple accents (flower fields),purple flowers (flower fields)
1986,fishing (rivers or lakes),fishing (river or lake),fishing (ocean/river)
1987,pink backgrounds (tropical gardens),pink and purple floral (flower garden),pink and patterned landscapes (flower fields)
1988,fishing (rivers or lakes),fishing (ocean/river/lake),
1989,fishing (rivers or lakes),fishing (coastal/oceanic),
1990,pink and purple flowers (flower garden),pink and purple floral (flower garden),pink and purple florals (flower garden)
1991,fishing (rivers or lakes),,
1992,yellow and gold nature (sunflower fields),nature's vibrant life (butterfly on flower),yellow and nature (sunflower field)
1993,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (ocean/river)
1994,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1995,pink and purple textures (flower garden),colorful patterns (flower fields),colorful patterns (flower garden)
1996,fishing (rivers or lakes),,
1997,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (river or lake)
1998,purple and pink flowers (floral garden),purple and pink flowers (floral landscapes),purple-themed architecture (flower garden or park with purple flowers)
1999,purple flowers (wildflowers),purple flowers (fields of flowers),purple flowers (flower fields)
2000,fishing (river or lake),fishing (coastal/oceanic landscape),fishing (rivers or lakes)
2001,pink and purple aesthetics (flower garden),pink and purple landscapes (flower fields),pink and black aesthetics (nightlife cityscape)
2002,pink and purple patterns (flower garden),pink and purple patterns (floral garden),pink and purple decor (girly bedroom)
2003,fishing (river or lake),fishing (ocean/river),fishing (rivers or lakes)
2004,purple flowers (garden),purple and green patterns (floral fields),purple-themed garden (flower garden)
2005,fishing (river or lake),fishing (fishing on a riverbank),fishing (rivers or lakes)
2006,pink and purple decor (interior design),pink and black decor (interior design),pink and purple decor (girly bedroom)
2007,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
2008,purple and black color scheme (dark room with purple accents),purple and black patterns (floral garden with purple flowers),purple and black (floral garden)
2009,floral and colorful patterns (flower fields),pink and black patterns (flamingos in a black and pink environment),floral patterns (flower fields)
2010,fishing (rivers or lakes),fishing (river or lake),fishing (ocean/river/lake)
2011,fishing (rivers or lakes),fishing (river or lake),fishing (coastal or freshwater)
2012,colorful backgrounds (fashion show runway),fashion accessories (sneakers),colorful footwear (sneakers)
2013,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
2014,fishing (ocean/river),fishing (coastal/ocean landscape),fishing (ocean/sea)
2015,fishing (rivers or lakes),fishing (ocean/river/lake),
2016,fishing (ocean/river),fishing (coastal/ocean landscape),fishing (rivers or lakes)
2017,colorful garden (flower garden),flowers (flower fields),flower garden (flower garden)
2018,purple flowers (garden or meadow),purple flowers (flower fields),flowers (flower fields)
2019,colorful and patterned backgrounds (floral gardens),colorful patterns (floral garden),corporate presentation (office building)
2020,colorful objects (no specific landscape can be determined from these descriptions),colorful objects (flower field),colorful objects (flower fields)
2021,fishing (rivers or lakes),fishing (fishing village),
2022,fishing (rivers or lakes),fishing (river or lake),fishing (ocean/river/lake)
2023,colorful objects (summer garden),colorful objects (flower garden),colorful and eclectic interiors (no specific landscape)
2024,urban and natural landscapes (cityscapes and gardens),urban and natural landscapes (cityscapes and nature),urban landscapes (london and new orleans)
2025,pink and purple flowers (flower garden),pink and purple flora (flower garden),pink and purple aesthetics (flower garden)
2026,urban landscapes (cityscapes) - (chicago aerial view),urban landscapes (cityscapes),
2027,pink and purple flora (flower fields),pink and purple florals (flower garden),pink and purple flowers (flower garden)
